mac,1,2,3,4,5,6,7,8,9,10,label,noise
4a:ff:61:0a:f6:20,-46.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,BA,True
4a:ff:61:0a:f6:20,-47.0,-52.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,BA,True
4a:ff:61:0a:f6:20,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,BA,True
4a:ff:61:0a:f6:20,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,-54.0,BA,True
4a:ff:61:0a:f6:20,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,-66.0,BA,True
4a:ff:61:0a:f6:20,-52.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,-49.0,BA,True
4a:ff:61:0a:f6:20,-49.0,-49.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,-47.0,BA,True
4a:ff:61:0a:f6:20,-50.0,-50.0,-50.0,-50.0,-50.0,-40.0,-28.0,-36.0,-39.0,-39.0,BA,True
4a:ff:61:0a:f6:20,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,-46.0,BA,True
4a:ff:61:0a:f6:20,-51.0,-51.0,-51.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,-61.0,BA,True
4a:ff:61:0a:f6:20,-61.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,BA,True
4a:ff:61:0a:f6:20,-45.0,-45.0,-45.0,-40.0,-42.0,-42.0,-42.0,-42.0,-42.0,-39.0,BA,True
4a:ff:61:0a:f6:20,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,BA,True
4a:ff:61:0a:f6:20,-50.0,-50.0,-50.0,-50.0,-50.0,-50.0,-35.0,-35.0,-35.0,-35.0,BA,True
